generation;sosa;id;prenom;nom;sexe;source;nb_infos;nb_evenements;nb_sources;nb_parents;forme_parents;parents_mariage_date;parents_mariage_lieu;profession;sous_titre;titre_noblesse;note_titre_noblesse;nb_notes;nb_notes_longues;infos;nb_err;GeneanetSpider 1.0.13 08/09/2023 à 01:00
12;3603;@I00094@;Eleonora;Cassia;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=eleonora&n=cassia;0;0;0;0;;;"";"";"";"";"";1;0;"";0;
12;3602;@I00095@;Giuliano;Cassia;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=giuliano&n=cassia;3;0;0;2;forme2;;"";"Vice Captain of Mqabba";"";"";"";1;0;"- Né en 1495
- Décédé
- Vice Captain of Mqabba";0;
12;3606;@I00086@;Bartolomeo;Xuereb;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=bartolomeo&n=xuereb;1;0;0;2;forme2;29 février 1488;"";"";"";"Bartolomeo";"";1;1;"- surnom: Bartolomeo Xuereb Tomeo
- Décédé en 1514
- titre: Bartolomeo";0;
12;3624;@I00091@;Giovanni;Bonnici;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=giovanni&n=bonnici&oc=1;2;0;0;2;forme2;;"";"";"(Giovanni Bonnici Jr.)";"";"";1;0;"- surnom: Giovanni Bonnici Junior
- Né vers 1420 - Gozo - Malta
- Décédé
@todo Anomalies détectées sur Giovanni Bonnici. Vérifier la source.";1;
12;3600;@I00092@;Luca;Xara;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=luca&n=xara&oc=2;3;0;0;2;forme2;;"";"";"";"Nobile";"";1;1;"- Né en 1466 - Citta Notabile, Mdina, Malta -
- Décédé en 1537 - Citta Notabile, Mdina, Malta -, à l'âge de 71 ans
- Inhumé en 1537 - Citta Notabile, Mdina, Malta -
- titre: Nobile";0;
12;3604;@I00093@;Michele;Xerri;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=michele&n=xerri&oc=1;0;0;0;2;forme2;6 avril 1522;"";"";"";"Michele";"";1;0;"- surnom: Michele Xerri Michael
- titre: Michele";0;
12;3824;@I00096@;Andreotto;Refalo;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=andreotto&n=refalo;2;0;1;2;forme2;;"";"";"";"";"";1;1;"- Né le 19 janvier 1490
- Décédé";0;
12;3601;@I00098@;Agata;Caruana;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=agata&n=caruana;0;0;0;2;forme2;;"";"";"";"";"";1;0;"";0;
12;3825;@I00099@;?;?;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&i=50114;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
12;3607;@I00097@;Imperia;Sillato;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=imperia&n=sillato;0;0;0;2;forme2;29 février 1488;"";"";"";"Nobile";"";1;0;"- titre: Nobile";0;
12;3614;@I00100@;Alberto;de Muscato;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=alberto&n=de+muscato;0;0;0;0;;vers 1510;"";"";"";"Alberto";"";2;0;"- surnom: Alberto de Muscato Bartolomeo
- titre: Alberto";0;
13;7555;@I00102@;?;?;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&i=50156;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
13;7553;@I00103@;Margherita;x;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=margherita&n=x&oc=14144;0;0;0;0;;;"";"";"";"";"";1;0;"";0;
13;7554;@I00104@;?;?;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&i=50155;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
13;7169;@I00105@;?;?;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&i=50111;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
12;3613;@I00108@;Paola;Frendo;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=paola&n=frendo&oc=1;0;0;0;0;;;"";"";"";"";"";1;0;"";0;
12;3612;@I00109@;Demetrio;Frendo;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=demetrio&n=frendo;0;0;0;2;forme2;;"";"";"";"";"";1;0;"";0;
12;3615;@I00110@;Caterina;Muscat;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=caterina&n=muscat&oc=2;0;0;0;0;;vers 1510;"";"";"";"";"";1;0;"";0;
13;7185;@I00111@;Louisa;D'Antiochia;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=louisa&n=d+antiochia;0;0;0;0;;vers 1456;"";"";"";"";"";1;0;"";0;
13;7184;@I00101@;Antonio;Fantino;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=antonio&n=fantino;1;0;0;2;forme2;vers 1456;"";"3rd Baron of Musebi";"";"Antonio";"";1;1;"- surnom: Antonio Fantino Antonio Fanato
- 3rd Baron of Musebi
- titre: Antonio";0;
13;7168;@I00106@;Jacobu;Spiteri;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=jacobu&n=spiteri;2;0;0;2;forme2;;"";"";"";"";"";1;0;"- Né vers 1470
- Décédé";0;
13;7552;@I00107@;Lorenzo;Gioeni;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=lorenzo&n=gioeni;0;0;1;2;forme2;;"";"";"(Lorenzo Gioeni I)";"";"";1;0;"";0;
13;7649;@I00112@;Antonia;Refalo;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=antonia&n=refalo&oc=1;0;0;0;0;;;"";"";"";"";"";1;0;"";0;
13;7648;@I00113@;?;?;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&i=50144;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
13;7205;@I00114@;Guagliarda;Calabacchio;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=guagliarda&n=calabacchio;0;0;0;2;forme2;;"";"";"";"";"";1;1;"";0;
13;7209;@I00116@;?;?;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&i=50109;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
13;7208;@I00117@;Paolo;Xerri;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=paolo&n=xerri;0;0;0;0;;;"";"";"";"";"";1;0;"";0;
13;7211;@I00120@;Antonia Imperia;Manfredi;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=antonia+imperia&n=manfredi;0;0;0;0;;;"";"";"";"";"";1;0;"";0;
13;7210;@I00121@;Tomaso Michele;Pisano;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=tomaso+michele&n=pisano;0;0;0;2;forme2;;"";"";"";"";"";1;0;"";0;
13;7273;@I00123@;Paola;Caruana;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=paola&n=caruana;0;0;0;0;;;"";"";"";"Paola";"";1;0;"- surnom: Paola Caruana Paula
- titre: Paola";0;
13;7272;@I00124@;Andrea;Caruana;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=andrea&n=caruana&oc=1;1;0;0;2;forme2;;"";"";"";"";"";1;0;"- Né - Casal Pasqualino - żejtun, Malta";0;
13;7203;@I00126@;?;?;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&i=50108;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
13;7202;@I00127@;Giovanni;Caruana;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=giovanni&n=caruana&oc=3;0;0;0;0;;;"";"";"";"";"";1;0;"";0;
13;7213;@I00129@;Margarita;Xuereb;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=margarita&n=xuereb&oc=1;0;0;0;0;;;"";"";"";"";"";1;0;"";0;
13;7249;@I00130@;NN;Bonnici;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=nn&n=bonnici;0;0;0;0;;;"";"";"";"";"";1;0;"";0;
13;7204;@I00115@;Gaddo;Cassia;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=gaddo&n=cassia;0;0;0;2;forme2;;"";"";"(Gaddo Cassia Jr.)";"";"";1;0;"";0;
13;7200;@I00118@;Niccolo;Xara;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=niccolo&n=xara&oc=2;3;0;0;2;forme2;;"";"";"(Niccolo Xara Sr.)";"";"";1;1;"- surnom: Niccolo Xara Cola
- Né en 1425 - Citta Notabile, Mdina, Malta -
- Décédé en 1494 - Citta Notabile, Mdina, Malta -, à l'âge de 69 ans
- Inhumé - Citta Notabile, Mdina, Malta -";0;
13;7201;@I00119@;Garofala;Hachem;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=garofala&n=hachem;3;0;0;2;forme2;;"";"";"";"Garofala";"";1;1;"- surnom: Garofala Hachem Granata
- Née en 1427 - Citta Notabile, Mdina, Malta -
- Décédée - Citta Notabile, Mdina, Malta -
- Inhumée - Citta Notabile, Mdina, Malta -
- titre: Garofala";0;
13;7248;@I00122@;Giacomo;Bonnici;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=giacomo&n=bonnici&oc=1;3;0;0;2;forme2;;"";"Gurato Gozo";"";"Nobile";"";2;1;"- Né en 1390 - Florence, Italy - Malta
- Décédé en 1492, à l'âge de 102 ans
- Gurato Gozo
- titre: Nobile
@todo Anomalies détectées sur Giacomo Bonnici. Vérifier la source.";1;
13;7212;@I00125@;Guglielmo;Xuereb;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=guglielmo&n=xuereb;2;0;0;2;forme2;;"";"";"";"Nobile";"";2;1;"- Né vers 1440
- Décédé
- titre: Nobile
@todo Anomalies détectées sur Guglielmo Xuereb. Vérifier la source.";1;
13;7214;@I00128@;Giovanni;Sillato;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=giovanni&n=sillato;2;0;0;2;forme2;;"";"";"";"";"";1;1;"- Né en 1447
- Décédé en 1487, à l'âge de 40 ans";0;
13;7215;@I00131@;Maria Lema;Lemnos;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=maria+lema&n=lemnos;0;0;0;2;forme2;;"";"";"";"Maria Lema";"";1;1;"- surnom: Maria Lema Lemnos Lema
- titre: Maria Lema";0;
13;7225;@I00132@;Antonella;Frendo;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=antonella&n=frendo;0;0;0;0;;vers 1522;"";"";"";"";"";1;0;"";0;
13;7224;@I00133@;Antonio;Frendo;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=antonio&n=frendo;2;0;0;2;forme2;vers 1522;"";"";"";"";"";2;0;"- Né vers 1500
- Décédé";0;
14;14337;@I00134@;?;?;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&i=50140;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
14;14369;@I00136@;Caterina;Franco;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=caterina&n=franco;2;0;1;2;forme2;1404;"";"";"";"";"";1;0;"- Née après 1380
- Décédée";0;
14;15105;@I00139@;Leonora;Larcan;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=leonora&n=larcan;0;0;1;2;forme2;vers 1392;"";"";"";"Leonora";"";1;0;"- surnom: Leonora Larcan Leonora Larcan
- titre: Leonora";0;
14;15104;@I00135@;Bartolomeo;de Luvenio;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=bartolomeo&n=de+luvenio;0;0;1;2;forme2;vers 1392;"";"";"(Bartolomeo de Luvenio II)";"";"";1;1;"";0;
14;14368;@I00137@;Guglielmo;Fanato;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=guglielmo&n=fanato;3;0;1;2;forme2;1404;"";"2nd Baron of Musebi";"";"";"";1;0;"- Né après 1374
- Décédé
- 2nd Baron of Musebi";0;
14;14336;@I00138@;Ferdinando;Spitaleri;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=ferdinando&n=spitaleri;2;0;0;2;forme2;;"";"";"";"";"";1;0;"- Né vers 1440
- Décédé";0;
14;14428;@I00141@;Giovanni;Sillato;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=giovanni&n=sillato&oc=1;2;0;0;0;;vers 1430;"";"";"";"";"";2;1;"- Né vers 1410
- Décédé
@todo Anomalies détectées sur Giovanni Sillato. Vérifier la source.";1;
14;14545;@I00142@;Perona;Fanata;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=perona&n=fanata;0;0;1;2;forme2;1433;"";"";"Nobile Perona Fanato dei Baroni di Musebi";"";"";1;0;"";0;
14;14544;@I00143@;Nicola;Caruana;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=nicola&n=caruana&oc=1;0;0;1;0;;1433;"";"";"Milite Nicola Caruana";"";"";1;0;"";0;
14;14420;@I00146@;Bernardo;Pisani;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=bernardo&n=pisani;0;0;0;2;forme2;;"";"";"";"";"";1;0;"";0;
14;14408;@I00150@;Luca;Cassia;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=luca&n=cassia;0;0;0;2;forme2;13 avril 1485;"";"";"";"";"";1;0;"";0;
14;14411;@I00151@;Perna;Calabacchio;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=perna&n=calabacchio;0;0;0;0;;;"";"";"";"";"";1;0;"";0;
14;14410;@I00152@;Federico;Calabacchio;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=federico&n=calabacchio;0;0;0;2;forme2;;"";"";"";"";"";1;1;"";0;
14;14430;@I00140@;Jacobo Milite;Lemnos;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=jacobo+milite&n=lemnos;2;0;0;2;forme2;;"";"";"";"";"";1;1;"- Né vers 1370 - Palermo, Sicily, Italy -
- Décédé vers 1435, à l'âge d'environ 65 ans";0;
14;14424;@I00144@;Czullu;Xuerib;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=czullu&n=xuerib;2;0;0;2;forme2;;"";"";"";"Nobile";"";1;0;"- Né vers 1395
- Décédé
- titre: Nobile";0;
14;14496;@I00145@;Giovanni;Bonnici;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=giovanni&n=bonnici&oc=2;3;0;0;2;forme2;;"";"Judge in Gozo 1401-1407, Juge";"(Giovanni Bonnici Noble)";"";"";1;1;"- Né en 1360 - Giudice, Gozo, Malta - Malta
- Décédé
- Judge in Gozo 1401-1407, Juge";0;
14;14402;@I00147@;Cola;Hachem;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=cola&n=hachem;3;0;0;2;forme2;;"";"";"(Cola Hachem Hereditary Pretender Emir Of Malta)";"";"";1;1;"- Né en 1400 - Citta Notabile, Mdina, Malta -
- Décédé en 1462 - Citta Notabile, Mdina, Malta -, à l'âge de 62 ans
- Inhumé en 1462 - Citta Notabile, Mdina, Malta -";0;
14;14421;@I00148@;N;Barozzi;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=n&n=barozzi;0;0;0;2;forme2;;"";"";"";"";"";1;0;"";0;
14;14400;@I00149@;Johanni;Xara;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=johanni&n=xara;4;0;0;2;forme2;;"";"Milite";"";"Johanni";"";1;1;"- surnom: Johanni Xara Johannes
- Né en 1400 - Citta Notabile, Mdina, Malta -
- Décédé - Citta Notabile, Mdina, Malta -
- Inhumé - Citta Notabile, Mdina, Malta -
- Milite
- titre: Johanni";0;
14;14429;@I00154@;Isabella;Merlo;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=isabella&n=merlo;0;0;0;2;forme2;vers 1430;"";"";"";"";"";1;1;"";0;
14;14425;@I00155@;?;?;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&i=50139;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
14;14497;@I00157@;Caterina;Bonnici;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=caterina&n=bonnici&oc=1;0;0;0;0;;;"";"";"";"";"";1;1;"";0;
14;14431;@I00153@;Petra;Tarsia;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=petra&n=tarsia;0;0;0;2;forme2;;"";"";"";"";"";1;1;"";0;
14;14403;@I00156@;Isabella;Sayd;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=isabella&n=sayd;3;0;0;2;forme2;;"";"";"";"Isabella";"";1;1;"- surnom: Isabella Sayd SaÏd
- Née - Citta Notabile, Mdina, Malta -
- Décédée - Citta Notabile, Mdina, Malta -
- Inhumée - Citta Notabile, Mdina, Malta -
- titre: Isabella";0;
14;14409;@I00158@;Agnesa;Barbara;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=agnesa&n=barbara;0;0;0;2;forme2;13 avril 1485;"";"";"";"Agnesa";"";1;0;"- surnom: Agnesa Barbara Nasica
- titre: Agnesa";0;
14;14401;@I00159@;Orsola;Xara;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=orsola&n=xara;0;0;0;2;forme2;;"";"";"";"Nobile";"";1;1;"- titre: Nobile";0;
15;30211;@I00160@;?;?;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&i=50250;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
15;30210;@I00162@;N;di San Filadelfo;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=n&n=di+san+filadelfo;0;0;1;0;;;"";"";"";"Baron";"";1;0;"- titre: Baron";0;
15;28673;@I00163@;N.;Spitaleri;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=n.&n=spitaleri;0;0;0;0;;;"";"";"";"Nobile:";"";1;0;"- titre: Nobile:";0;
15;28739;@I00164@;Caterina;Murina;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=caterina&n=murina;0;0;0;0;;;"";"";"";"";"";1;0;"";0;
15;28736;@I00165@;Bonifiglio;Fanato;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=bonifiglio&n=fanato;1;0;0;0;;;"";"1st Baron of Musebel";"Bonfiglio /Fanato/";"";"";1;1;"- 1st Baron of Musebel";0;
15;28738;@I00166@;Nicholas;di Franco;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=nicholas&n=di+franco;0;0;0;0;;;"";"";"(Nicholas di Franco Baron created 1399)";"";"";1;0;"";0;
14;14449;@I00169@;Lara;Frendo;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=lara&n=frendo;0;0;0;0;;;"";"";"";"";"";1;0;"";0;
14;14448;@I00170@;Petru;Frendo;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=petru&n=frendo;2;0;0;2;forme2;;"";"";"";"";"";1;0;"- Né vers 1470
- Décédé";0;
15;28672;@I00161@;Jacobu;Spitaleri;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=jacobu&n=spitaleri;2;0;0;2;forme2;;"";"";"";"";"";1;0;"- Né vers 1405
- Décédé";0;
15;30209;@I00167@;Giovanna;d'Aragona;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=giovanna&n=d+aragona;2;0;1;2;forme2;après 1402;"";"";"Joana /d'Aragó/";"";"";1;1;"- Née vers 1380
- Décédée";0;
15;30208;@I00168@;Perrone;de Luvenio;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=perrone&n=de+luvenio;1;0;1;2;forme2;après 1402;"";"Knight and Baron of Aidone";"(Perrone de Luvenio II)";"";"";1;1;"- surnom: Perrone de Luvenio Perrono
- Knight and Baron of Aidone";0;
15;28737;@I00171@;Eva;La Vaga;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=eva&n=la+vaga;2;0;0;2;forme2;;"";"";"Eva //";"";"";1;0;"- Née avant 1350
- Décédée";0;
15;28817;@I00173@;?;?;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&i=50184;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
15;28820;@I00174@;Antonio;Calabacchio;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=antonio&n=calabacchio;2;0;0;0;;;"";"";"";"";"";1;1;"- Né vers 1325
- Décédé";0;
15;28816;@I00176@;Gaddo;Cassia;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=gaddo&n=cassia&oc=1;1;0;0;0;;;"";"Judge";"(Gaddo Cassia Sr.)";"";"";1;1;"- Judge";0;
15;28842;@I00177@;Jacobo;Barozzi de la Roche;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=jacobo&n=barozzi+de+la+roche;0;0;0;2;forme2;;"";"";"";"";"";1;0;"";0;
15;28840;@I00180@;Giovanni;Pisani;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=giovanni&n=pisani;2;0;0;0;;;"";"Patrician of Venice, Duke of Candia, r 1480";"(Giovanni Pisani duca di Candia)";"";"";3;0;"- Décédé
- Patrician of Venice, Duke of Candia, r 1480";0;
15;28848;@I00183@;Giovanni;Xuerib;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=giovanni&n=xuerib;2;0;0;2;forme2;;"";"";"";"Nobile";"";1;0;"- Né vers 1370
- Décédé
- titre: Nobile";0;
15;28821;@I00172@;Isabella;Arexula;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=isabella&n=arexula;2;0;0;2;forme2;;"";"";"";"";"";1;1;"- Née vers 1325
- Décédée";0;
15;28800;@I00175@;Luppu;Xara;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=luppu&n=xara;4;0;0;2;forme2;;"";"Milite";"";"Nobile";"";1;1;"- Né en 1380 - Mdina, Malta -
- Décédé - Mdina, Malta -
- Inhumé - Mdina, Malta -
- Milite
- titre: Nobile";0;
15;28841;@I00178@;Maria;Barozzi de la Roche;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=maria&n=barozzi+de+la+roche;0;0;0;2;forme2;;"";"";"Maria de la Porta";"";"";1;0;"";0;
15;28804;@I00179@;Benedetto;Hachem;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=benedetto&n=hachem;2;0;0;2;forme2;;"";"";"(Benedetto Hachem Hereditary Pretender Emir Of Malta)";"";"";1;1;"- surnom: Benedetto Hachem Hakim
- Né en 1370
- Décédé en 1445, à l'âge de 75 ans";0;
15;28993;@I00181@;Selvaggia;Doria;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=selvaggia&n=doria;2;0;0;2;forme2;;"";"";"";"Selvaggia";"";2;0;"- surnom: Selvaggia Doria Selvagia
- Née vers 1326
- Décédée
- titre: Selvaggia";0;
15;28992;@I00182@;Giacomo Giacomo;Bonnici;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=giacomo+giacomo&n=bonnici;3;0;1;2;forme2;;"";"Moved to Gozo in 1356";"(Giacomo Giacomo Bonnici Noble)";"";"";2;1;"- Né vers 1326
- Décédé - Gozo - Malta
- Moved to Gozo in 1356";0;
15;28860;@I00184@;Guglielmo;Lemnos;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=guglielmo&n=lemnos;2;0;0;2;forme2;vers 1360;"Sicily, Italy -,";"";"";"";"";1;1;"- Né en 1340 - Palermo, Italy -
- Décédé en 1435, à l'âge de 95 ans";0;
15;28818;@I00186@;Lorenzo;Barbara;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=lorenzo&n=barbara;0;0;0;0;;;"";"";"";"";"";1;0;"";0;
15;28858;@I00189@;Mario;Merlo;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=mario&n=merlo;0;0;0;0;;;"";"";"";"";"";1;1;"";0;
15;28863;@I00190@;Agata;d'Arexula;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=agata&n=d+arexula;0;0;0;2;forme2;;"";"";"";"";"";1;1;"";0;
15;28862;@I00191@;Giovanni;de Tarsia;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=giovanni&n=de+tarsia;2;0;0;0;;;"";"";"";"Giovanni";"";1;1;"- surnom: Giovanni de Tarsia Di Tarsia
- Né en 1388
- Décédé
- titre: Giovanni";0;
15;28801;@I00192@;?;?;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&i=50181;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
15;28843;@I00193@;N;Micieli de Ceos;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=n&n=micieli+de+ceos;0;0;0;2;forme2;;"";"";"";"";"";1;0;"";0;
15;28805;@I00194@;?;?;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&i=50183;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
15;28849;@I00195@;?;?;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&i=50185;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
15;28803;@I00197@;?;?;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&i=50182;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
15;28819;@I00198@;Caterina;Barbara;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=caterina&n=barbara&oc=1;0;0;0;0;;;"";"";"";"";"";1;0;"";0;
15;28807;@I00199@;Corrada;Girbinus;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=corrada&n=girbinus;0;0;0;2;forme2;;"";"";"";"";"";1;0;"";0;
15;28802;@I00185@;Cataldu;Xara;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=cataldu&n=xara;2;0;0;2;forme2;;"";"";"";"nobile";"";1;1;"- Né en 1370
- Décédé
- titre: nobile";0;
15;28806;@I00187@;Gullielmu;Sayd;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=gullielmu&n=sayd;0;0;0;2;forme2;;"";"";"";"Gullielmu";"";2;0;"- surnom: Gullielmu Sayd Lemu
- titre: Gullielmu";0;
